title,image_url,ingredients,nutrition_kcal,portions,rating,source_url,source_website,total_time,diet,keywords
"Melonen-Radieschen-Salat mit Ziegenfrischkäse","https://images.lecker.de/,id=186ca643,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""kernlose Wassermelone"",""unit"":""kg""},{""amount"":""1"",""name"":""Radieschen"",""unit"":""Bund""},{""amount"":""2"",""name"":""Schalotten"",""unit"":""""},{""amount"":""1/2"",""name"":""Minze"",""unit"":""Bund""},{""amount"":""1"",""name"":""Kresse (z. B. Rucolakresse)"",""unit"":""Kästchen""},{""amount"":""200"",""name"":""Ziegenfrischkäse"",""unit"":""g""},{""amount"":""3"",""name"":""Himbeeressig"",""unit"":""EL""},{""amount"":"""",""name"":""Salz, Pfeffer, Zucker"",""unit"":""""},{""amount"":""4"",""name"":""Olivenöl"",""unit"":""EL""}]","{""kcal"":250}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.lecker.de/melonen-radieschen-salat-mit-ziegenfrischkaese-78825.html","lecker.de",1500,"[""vegetarian""]","[""vegetarisch"",""low carb"",""Mittag"",""Abendbrot"",""frisch"",""herzhaft"",""süß"",""fruchtig"",""Sonstiges"",""ganz einfach""]"
"Superfood-wonder mit Protein obendrauf","https://images.lecker.de/,id=e9656617,b=lecker,w=610,cg=c.jpg","[{""amount"":""250"",""name"":""Brokkoli"",""unit"":""g""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""250"",""name"":""geputzter Grünkohl"",""unit"":""g""},{""amount"":""1"",""name"":""Zitronensaft"",""unit"":""EL + etwas""},{""amount"":""2"",""name"":""Olivenöl"",""unit"":""EL + etwas""},{""amount"":""1"",""name"":""reife Avocado"",""unit"":""""},{""amount"":""4-5"",""name"":""Minze, glatte Petersilie und Dill"",""unit"":""Stiel/e""},{""amount"":""2"",""name"":""Lauchzwiebeln"",""unit"":""""},{""amount"":""50"",""name"":""Mandelkerne"",""unit"":""g""},{""amount"":""4"",""name"":""Eier"",""unit"":""""},{""amount"":""200"",""name"":""Ziegenquark (alternativ Speisequark, 20 %)"",""unit"":""g""}]","{""kcal"":380}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.lecker.de/superfood-wonder-mit-protein-obendrauf-74007.html","lecker.de",2100,"[""vegetarian""]","[""vegetarisch"",""low carb"",""Abendbrot"",""herzhaft"",""würzig"",""Sonstiges"",""ganz einfach""]"
"Butternut satt","https://images.lecker.de/,id=0d6694c0,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Butternut-Kürbis (ca. 1,5 kg)"",""unit"":""""},{""amount"":""4"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":"""",""name"":""Salz, Pfeffer, Zucker, Zimt, gemahlener Kreuzkümmel"",""unit"":""""},{""amount"":""60"",""name"":""Haselnusskerne"",""unit"":""g""},{""amount"":""200"",""name"":""Möhren"",""unit"":""g""},{""amount"":""75"",""name"":""getrocknete Aprikosen"",""unit"":""g""},{""amount"":""200"",""name"":""Champignons"",""unit"":""g""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""5"",""name"":""Petersilie"",""unit"":""Stiele""},{""amount"":""100"",""name"":""rote Linsen"",""unit"":""g""},{""amount"":""50"",""name"":""Bacon"",""unit"":""g""},{""amount"":""1-2"",""name"":""Tahin (Sesampaste; Glas)"",""unit"":""EL""},{""amount"":""1/2"",""name"":""Bio-Zitrone"",""unit"":""""}]","{""kcal"":520}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.lecker.de/butternut-satt-78768.html","lecker.de",3600,"[]","[""Mittag"",""Abendbrot"",""herzhaft"",""Sonstiges"",""Ofengerichte"",""ganz einfach""]"
"Risi-Peasy Paprika mit Krümelkruste","https://images.lecker.de/,id=8e8e0442,b=lecker,w=610,cg=c.jpg","[{""amount"":""3"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""4"",""name"":""große rote Spitzpaprika (à ca. 150 g)"",""unit"":""""},{""amount"":""300"",""name"":""gegarter Reis (z. B. Langkornreis; entspricht ca. 100 g rohem Reis)"",""unit"":""g""},{""amount"":""100"",""name"":""TK-Erbsen"",""unit"":""g""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""250"",""name"":""Rotbarschfilet"",""unit"":""g""},{""amount"":""40"",""name"":""Brötchen (vom Vortag)"",""unit"":""g""},{""amount"":""1/2"",""name"":""Schnittlauch"",""unit"":""Bund""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":"""",""name"":""großer Gefrierbeutel"",""unit"":""""}]","{""kcal"":340}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.lecker.de/risi-peasy-paprika-mit-kruemelkruste-72906.html","lecker.de",1800,"[]","[""Abendbrot"",""herzhaft"",""Sonstiges"",""Fisch & Meeresfrüchte"",""ganz einfach""]"
"Kefta-Tajine wie vom Souk","https://images.lecker.de/,id=ba7293c5,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""1"",""name"":""Karotte"",""unit"":""""},{""amount"":""1"",""name"":""kleine Aubergine"",""unit"":""""},{""amount"":"""",""name"":""Salz, Zucker, Pfeffer, Chiliflocken, gemahlener Kreuzkümmel"",""unit"":""""},{""amount"":""100"",""name"":""getrocknete Softaprikosen"",""unit"":""g""},{""amount"":""1,2"",""name"":""Tomaten"",""unit"":""kg""},{""amount"":""60"",""name"":""Mandeln (ohne Haut)"",""unit"":""g""},{""amount"":""2"",""name"":""Semmelbrösel"",""unit"":""EL""},{""amount"":""150"",""name"":""griechischer Sahnejoghurt"",""unit"":""g""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""1"",""name"":""kleines Bund Petersilie"",""unit"":""""},{""amount"":""600"",""name"":""Rinderhack"",""unit"":""g""},{""amount"":""3"",""name"":""Öl"",""unit"":""EL""},{""amount"":""2"",""name"":""Tomatenmark"",""unit"":""EL""},{""amount"":""1"",""name"":""Zimtstange"",""unit"":""""},{""amount"":""3"",""name"":""Minze"",""unit"":""Stiel/e""}]","{""kcal"":660}",4,"{""ratingCount"":19,""ratingValue"":4.6}","https://www.lecker.de/kefta-tajine-wie-vom-souk-76841.html","lecker.de",4500,"[]","[""Mittag"",""Abendbrot"",""herzhaft"",""würzig"",""exotisch"",""Sonstiges"",""Fleisch & Geflügel"",""ganz einfach""]"
"Tomaten-Galette mit Ziegenfrischkäse","https://images.lecker.de/,id=9a07283a,b=lecker,w=610,cg=c.jpg","[{""amount"":""150"",""name"":""Mehl"",""unit"":""g""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""75"",""name"":""kalte Butter"",""unit"":""g""},{""amount"":""50"",""name"":""saure Sahne"",""unit"":""g""},{""amount"":""1"",""name"":""Zitronensaft"",""unit"":""EL""},{""amount"":""750"",""name"":""bunte Tomaten"",""unit"":""g""},{""amount"":""2"",""name"":""Knoblauchzehen"",""unit"":""""},{""amount"":""50"",""name"":""Parmesan oder vegetarischer Hartkäse (Stück)"",""unit"":""g""},{""amount"":""1"",""name"":""Eigelb"",""unit"":""""},{""amount"":""4"",""name"":""Oregano"",""unit"":""Stiele""},{""amount"":""150"",""name"":""Ziegenkäse"",""unit"":""g""},{""amount"":""2"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":"""",""name"":""Frischhaltefolie"",""unit"":""""},{""amount"":"""",""name"":""Backpapier"",""unit"":""""}]","{""kcal"":270}",6,"{""ratingCount"":16,""ratingValue"":4.6}","https://www.lecker.de/tomaten-galette-mit-ziegenfrischkaese-78401.html","lecker.de",4800,"[""vegetarian""]","[""vegetarisch"",""Mittag"",""Abendbrot"",""herzhaft"",""salzig"",""würzig"",""Sonstiges"",""Ofengerichte"",""ganz einfach""]"
"Don’t Worry, Just Curry: Kokos-Puten-Pfanne","https://images.lecker.de/,id=a75b43f0,b=lecker,w=610,cg=c.jpg","[{""amount"":""250"",""name"":""Blattspinat"",""unit"":""g""},{""amount"":""3"",""name"":""Tomaten"",""unit"":""""},{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""600"",""name"":""Puterbrust"",""unit"":""g""},{""amount"":""2"",""name"":""Öl"",""unit"":""EL""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""ungesüßte Kokosmilch"",""unit"":""Dose (400 ml)""},{""amount"":""2"",""name"":""Currysoße (ergibt je 1/4 l)"",""unit"":""Packungen""}]","{""kcal"":480}",4,"{""ratingCount"":6,""ratingValue"":4.8}","https://www.lecker.de/dont-worry-just-curry-kokos-puten-pfanne-79648.html","lecker.de",1800,"[]","[""low carb"",""Mittag"",""Abendbrot"",""herzhaft"",""Sonstiges"",""Fleisch & Geflügel"",""ganz einfach""]"
"Hasselback-Baguette „Hawaii“","https://images.lecker.de/,id=e8b23339,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Babyananas"",""unit"":""""},{""amount"":""100"",""name"":""Emmentaler (Stück)"",""unit"":""g""},{""amount"":""1"",""name"":""rote Chilischote"",""unit"":""""},{""amount"":""2"",""name"":""Butter"",""unit"":""EL""},{""amount"":""2"",""name"":""Aufbackbaguettes (à ca. 200 g)"",""unit"":""""},{""amount"":""100"",""name"":""gekochter Schinken in dünnen Scheiben"",""unit"":""g""},{""amount"":""2"",""name"":""Lauchzwiebeln"",""unit"":""""},{""amount"":""3-4"",""name"":""Chilisoße für Huhn (süß-scharfe Chilisoße)"",""unit"":""EL""},{""amount"":"""",""name"":""Backpapier"",""unit"":""""}]","{""kcal"":530}",4,"{""ratingCount"":6,""ratingValue"":4.8}","https://www.lecker.de/hasselback-baguette-hawaii-72274.html","lecker.de",2700,"[]","[""Abendbrot"",""fruchtig"",""herzhaft"",""scharf"",""Sonstiges"",""Ofengerichte"",""ganz einfach""]"
"„Bada-boom“- Rote-Bete-Pizza","https://images.lecker.de/,id=9def9b85,b=lecker,w=610,cg=c.jpg","[{""amount"":""300"",""name"":""Rote Beten (vakuumiert)"",""unit"":""g""},{""amount"":""200"",""name"":""Crème fraîche"",""unit"":""g""},{""amount"":""2"",""name"":""grünes Pesto (Glas)"",""unit"":""EL""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""frischer Blech-Pizzateig (Kühlregal; z. B. von Tante Fanny)"",""unit"":""Packung (400g)""},{""amount"":""125"",""name"":""Mozzarella"",""unit"":""g""},{""amount"":""5"",""name"":""Basilikum"",""unit"":""Stiele""}]","{""kcal"":340}",4,"{""ratingCount"":15,""ratingValue"":4.6}","https://www.lecker.de/bada-boom-rote-bete-pizza-78208.html","lecker.de",1500,"[""vegetarian""]","[""vegetarisch"",""Mittag"",""Abendbrot"",""salzig"",""Sonstiges"",""Ofengerichte"",""ganz einfach""]"
"Rote-Bete-Carpaccio mit Matjestatar und Gurke","https://images.lecker.de/,id=c2204e01,b=lecker,w=610,cg=c.jpg","[{""amount"":""150"",""name"":""stichfeste Saure Sahne"",""unit"":""g""},{""amount"":""2-3"",""name"":""Tafel Meerrettich"",""unit"":""TL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""frisch gemahlener schwarzer Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Bio-Zitrone"",""unit"":""""},{""amount"":""1"",""name"":""Zucker"",""unit"":""Prise""},{""amount"":""2"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""300"",""name"":""Matjesfilets"",""unit"":""g""},{""amount"":""8"",""name"":""Dill"",""unit"":""Stiele""},{""amount"":""800"",""name"":""Rote Bete"",""unit"":""g""},{""amount"":""400"",""name"":""Salatgurke"",""unit"":""g""}]","{""kcal"":410}",4,"{""ratingCount"":7,""ratingValue"":4.7}","https://www.lecker.de/rote-bete-carpaccio-mit-matjestatar-und-gurke-78828.html","lecker.de",2400,"[]","[""low carb"",""Abendbrot"",""Mittag"",""herzhaft"",""würzig"",""Sonstiges"",""Fisch & Meeresfrüchte"",""ganz einfach""]"
"One-Pot-Wunder: Hähnchen-Curry","https://images.lecker.de/,id=1e93fd25,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""1"",""name"":""rote Paprikaschote"",""unit"":""""},{""amount"":""600"",""name"":""Hähnchenfilets"",""unit"":""g""},{""amount"":""2"",""name"":""Sesamöl"",""unit"":""EL""},{""amount"":"""",""name"":""Salz, Pfeffer, Curry"",""unit"":""""},{""amount"":""2"",""name"":""Limettensaft"",""unit"":""EL""},{""amount"":""1/2"",""name"":""ungesüßte Kokosmilch"",""unit"":""l""},{""amount"":""100"",""name"":""junger Blattspinat"",""unit"":""g""}]","{""kcal"":410}",4,"{""ratingCount"":11,""ratingValue"":4.6}","https://www.lecker.de/one-pot-wunder-haehnchen-curry-80292.html","lecker.de",1200,"[]","[""low carb"",""Abendbrot"",""Mittag"",""herzhaft"",""exotisch"",""Sonstiges"",""Fleisch & Geflügel"",""Suppen & Eintöpfe"",""ganz einfach""]"
"Fladenbrot-Gyrospizza","https://images.lecker.de/,id=60d0e855,b=lecker,w=610,cg=c.jpg","[{""amount"":""2"",""name"":""Zwiebeln"",""unit"":""""},{""amount"":""800"",""name"":""Gyrosfleisch (Frischetheke)"",""unit"":""g""},{""amount"":""1"",""name"":""Fladenbrot (ca. 500 g)"",""unit"":""""},{""amount"":""1"",""name"":""Tomatensoße mit Kräutern"",""unit"":""Pck. (à 370 g)""},{""amount"":""50"",""name"":""Gouda (Stück)"",""unit"":""g""},{""amount"":""50"",""name"":""Feta"",""unit"":""g""},{""amount"":""50"",""name"":""Rucola"",""unit"":""g""},{""amount"":"""",""name"":""Backpapier"",""unit"":""""}]","{""kcal"":670}",4,"{""ratingCount"":24,""ratingValue"":4.5}","https://www.lecker.de/fladenbrot-gyrospizza-71701.html","lecker.de",1800,"[]","[""Abendbrot"",""herzhaft"",""würzig"",""Sonstiges"",""Ofengerichte"",""ganz einfach""]"
"Paprika-Keulen mit Schmand-Nockerln","https://images.lecker.de/,id=1c2c1e30,b=lecker,w=610,cg=c.jpg","[{""amount"":""2"",""name"":""rote Paprikaschoten"",""unit"":""""},{""amount"":""1"",""name"":""Lauchzwiebeln"",""unit"":""Bund (250g)""},{""amount"":""6"",""name"":""kleine Hähnchenkeulen (à ca. 225 g)"",""unit"":""""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""},{""amount"":"""",""name"":""edelsüß-Paprika"",""unit"":""""},{""amount"":""2-3"",""name"":""Öl"",""unit"":""EL""},{""amount"":""2"",""name"":""Tomatenmark"",""unit"":""EL""},{""amount"":""1"",""name"":""Bio-Zitrone (abgeriebene Schale)"",""unit"":""""},{""amount"":""600"",""name"":""Gemüsebrühe"",""unit"":""ml""},{""amount"":""315"",""name"":""Mehl"",""unit"":""g""},{""amount"":""350"",""name"":""Schmand"",""unit"":""g""},{""amount"":""3"",""name"":""Eier (Gr. M)"",""unit"":""""},{""amount"":""50"",""name"":""Schlagsahne"",""unit"":""g""},{""amount"":""1"",""name"":""Butterschmalz"",""unit"":""EL""},{""amount"":""4"",""name"":""Petersilie"",""unit"":""Stiele""},{""amount"":"""",""name"":""Backpapier"",""unit"":""""}]","{""kcal"":790}",4,"{""ratingCount"":5,""ratingValue"":4.8}","https://www.lecker.de/paprika-keulen-mit-schmand-nockerln-78301.html","lecker.de",4500,"[]","[""Mittag"",""Abendbrot"",""herzhaft"",""Sonstiges"",""Fleisch & Geflügel"",""ganz einfach""]"
"Nudelsuppe alla primavera","https://images.lecker.de/,id=fbd8ec09,b=lecker,w=610,cg=c.jpg","[{""amount"":""3"",""name"":""Möhren"",""unit"":""""},{""amount"":""400"",""name"":""Stangensellerie"",""unit"":""g""},{""amount"":""1"",""name"":""Lauchzwiebeln"",""unit"":""Bund""},{""amount"":""3"",""name"":""Tomaten"",""unit"":""""},{""amount"":""2"",""name"":""Knoblauchzehen"",""unit"":""""},{""amount"":""5"",""name"":""Thymian"",""unit"":""Stiel/e""},{""amount"":""3"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""2"",""name"":""Tomatenmark"",""unit"":""TL""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""},{""amount"":""4"",""name"":""Gemüsebrühe (instant)"",""unit"":""TL""},{""amount"":""125"",""name"":""Suppennudeln (z. B. Hörnchen)"",""unit"":""g""},{""amount"":""1"",""name"":""weiße Bohnen"",""unit"":""Dose(n) (à 425 ml)""},{""amount"":""4"",""name"":""Basilikum"",""unit"":""Stiel/e""},{""amount"":""4"",""name"":""Pesto (Glas)"",""unit"":""EL""}]","{""kcal"":360}",4,"{""ratingCount"":5,""ratingValue"":4.8}","https://www.lecker.de/nudelsuppe-alla-primavera-74528.html","lecker.de",2400,"[""vegetarian""]","[""vegetarisch"",""Mittag"",""Abendbrot"",""herzhaft"",""würzig"",""Sonstiges"",""Suppen & Eintöpfe"",""ganz einfach""]"
"„Wird Zeit“- Gnocchi mit rasantem Roastbeef","https://images.lecker.de/,id=076871c2,b=lecker,w=610,cg=c.jpg","[{""amount"":""2"",""name"":""Butterschmalz (z.B. Butaris)"",""unit"":""EL""},{""amount"":""2"",""name"":""Gnocchetti (z. B. von Rana)"",""unit"":""Packungen (à 250 g)""},{""amount"":""2"",""name"":""kleine Zucchini"",""unit"":""""},{""amount"":""100"",""name"":""Babyspinat"",""unit"":""g""},{""amount"":""2-3"",""name"":""Pesto (Glas)"",""unit"":""EL""},{""amount"":"""",""name"":""Salz, Pfeffer, Muskat"",""unit"":""""},{""amount"":""200"",""name"":""Roastbeef-Aufschnitt"",""unit"":""g""}]","{""kcal"":340}",4,"{""ratingCount"":10,""ratingValue"":4.6}","https://www.lecker.de/wird-zeit-gnocchi-mit-rasantem-roastbeef-78454.html","lecker.de",900,"[]","[""Mittag"",""Abendbrot"",""würzig"",""herzhaft"",""salzig"",""Sonstiges"",""Pizza & Pasta"",""Fleisch & Geflügel"",""ganz einfach""]"
"Vegane Snacks","https://image.brigitte.de/11784132/t/nd/v3/w1440/r1/-/vegane-snacks.jpg","[{""amount"":""50"",""name"":""Mandeln"",""unit"":""Gramm""},{""amount"":""100"",""name"":""getrocknete Datteln"",""unit"":""Gramm""},{""amount"":""100"",""name"":""Haferflocken"",""unit"":""Gramm""},{""amount"":""1"",""name"":""Kakaopulver"",""unit"":""EL""},{""amount"":""3"",""name"":""Mandelmus"",""unit"":""EL""},{""amount"":""1"",""name"":""Salz"",""unit"":""Prise""},{""amount"":"""",""name"":""Kokosraspeln"",""unit"":""""},{""amount"":""1"",""name"":""Karotte"",""unit"":""""},{""amount"":""1"",""name"":""Römersalatherz"",""unit"":""""},{""amount"":""0,5"",""name"":""Salatgurke"",""unit"":""""},{""amount"":""50"",""name"":""Glasnudeln"",""unit"":""Gramm""},{""amount"":""3"",""name"":""Lauchzwiebel"",""unit"":""""},{""amount"":""1"",""name"":""Avocado"",""unit"":""""},{""amount"":""100"",""name"":""Kräutermischung"",""unit"":""Gramm""},{""amount"":""10"",""name"":""Reispapier"",""unit"":""Blätter""},{""amount"":""1"",""name"":""Blätterteig"",""unit"":""Packung""},{""amount"":""1"",""name"":""Pesto"",""unit"":""Glas""},{""amount"":""1"",""name"":""rote Paprika"",""unit"":""""},{""amount"":"""",""name"":""schwarze Oliven"",""unit"":""""}]","[]",10,"{""ratingCount"":15,""ratingValue"":5}","https://www.brigitte.de/rezepte/vegane-snacks-11784134.html","brigitte.de",3600,"[""vegan""]","[]"
